,isbn,title,writer,category,field
3999,9791136788436,반딧불이의 혼례 2 (한정판) - 양면 책갈피(초판 부록) + DIY 아크릴 키링 + 리무버블 스티커,타치바나 오레코,만화,본격장르만화
4000,9788901281803,판판판 포피포피 판판판,제레미 모로,유아,그림책
4001,9788936482756,박태균의 이슈 한국사 - 둘만 모여도 의견이 갈리는 현대사 쟁점,박태균,역사,한국근현대사
4002,9791193044179,"아무튼, SF게임 - 건너편의 세계로 오신 것을 환영합니다",김초엽,에세이,한국에세이
4003,9791130653112,나를 찾아서,키드 투생,만화,그래픽노블
4004,9791130653433,낭만 강아지 봉봉 6,홍민정,어린이,동화/명작/고전
4005,9791136788481,괴수 8호 : 밀착! 제3부대 - 소설,마츠모토 나오야,소설/시/희곡,라이트 노벨
4006,9791172456597,타키 포오 탐정 사무소 1 - 프랑스 파리에 나타난 괴도 물음표,김언정,어린이,학습만화
4007,9791169662369,2025 선재국어 수비니겨 논리 - 가장 쉽고도 깊이 있는 공무원 논리,"이선재, 선재국어연구소",수험서/자격증,공무원 수험서
4008,9788926397121,코믹 메이플 스토리 오프라인 RPG 67 + 보물섬 No.13 - 전2권,서울문화사 편집부,어린이,TV/만화/영화
4009,9791160078572,13.67 - 개정판,찬호께이,소설/시/희곡,추리/미스터리소설
4010,9788959758340,13.67,찬호께이,소설/시/희곡,추리/미스터리소설
4011,9791185927251,"사랑, 하나되게 하는 힘 - 깨지고 분리된 현대교회를 향한 에베소서의 외침",정동진,종교/역학,기독교(개신교)
4012,9788974283360,분리된 평화,존 놀스,소설/시/희곡,영미소설
4013,9788931007831,분리된 평화,존 놀스,소설/시/희곡,영미소설
4014,9791193739075,엄마만의 방,김그래,에세이,사진/그림 에세이
4015,9791158464202,"느려도 좋아, 한 걸음이면 충분해 - 빅씨스가 전하는 오늘을 행복하게 살아가는 작은 습관",서아름(빅씨스),건강/취미,건강정보
4016,9791197325892,음악소설집 音樂小說集,"김애란, 김연수, 윤성희, 은희경, 편혜영",소설/시/희곡,한국소설
4017,9791198809940,탕비실,이미예,소설/시/희곡,한국소설
4018,9791141600945,네가 되어 줄게,조남주,청소년,청소년 문학
4019,9791136784773,반딧불이의 혼례 1,타치바나 오레코,만화,본격장르만화
4020,9791193712375,제리 카플란 생성형 AI는 어떤 미래를 만드는가 - 최정상 인공지능 전문가의 15가지 미래 예측,제리 카플란,경제경영,트렌드/미래전망
4021,9788932924410,브론테 자매 스페셜 박스 세트 - 전2권 - 제인 에어 + 폭풍의 언덕,"샬럿 브론테, 에밀리 브론테",소설/시/희곡,영미소설
4022,9791158394837,이지패스 2024 ADsP 데이터분석 준전문가 (수험서 앱 제공),"전용문, 박현민",컴퓨터/모바일,활용능력
4023,9788901285108,대화의 힘 - 원하는 모든 것을 얻어내는 최고의 기술,찰스 두히그,자기계발,성공
4024,9791160183863,"2025 신경향 이동기 공무원 VOCA - 공무원 영어 VOCA APP 이용쿠폰 및 단어 암기용 가림판 수록, 온라인 동영상 강의 무료 제공",이동기,수험서/자격증,공무원 수험서
4025,9788937456770,금빛 종소리 - 김하나의 자유롭고 쾌락적인 고전 읽기,김하나,에세이,독서에세이
4026,9788901277172,스토리테크 전쟁 - 기술과 데이터가 촉발한 콘텐츠 비즈니스의 거대한 진화,류현정,경제경영,트렌드/미래전망
4027,9791185628295,테크놀로지의 걸작들 - 공학과의 새로운 만남,엘머 E. 루이스,과학,공학
4028,9788984986053,테크놀로지의 걸작들 - 젊은 세대를 위한 단 한 권의 공학 기술의 역사,엘머 E. 루이스,과학,공학
4029,9791198710468,라키비움 J 블루 - 그림책 잡지,"제이포럼, 전은주, 표유진, 오현수, 이미리, 이시내, 임서연, 하예라, 정정혜",좋은부모,교육/학습
4030,9791170962069,카누를 타고 파라다이스에 갈 때,이묵돌,소설/시/희곡,과학소설(SF)
4031,9791198710468,라키비움 J 블루 - 그림책 잡지,"제이포럼, 전은주, 표유진, 오현수, 이미리, 이시내, 임서연, 하예라, 정정혜",좋은부모,교육/학습
4032,9791170962069,카누를 타고 파라다이스에 갈 때,이묵돌,소설/시/희곡,과학소설(SF)
4033,9791141126995,도쿄 리벤저스 : 바지 케이스케로부터의 편지 3,나츠카와구치 유키노리,만화,본격장르만화
4034,9791193358955,세이렌 : 악당과 계약 가족이 되었다 1~4 세트 - 전4권 - 시즌 3 연재 표지로 만든 박스 케이스 + 엽서 2종 + PET 등신대 + 렌티큘러 카드 + 포야 작가 친필 사인지,포야,만화,인터넷 연재 만화
4035,9791169850889,"나를 위해 살지 않으면 남을 위해 살게 된다 - 지혜에 관한 작은 책, 엥케이리디온",에픽테토스,인문학,철학 일반
4036,9791172039424,봇치·더·록! 앤솔러지 코믹 1 : 특별판 1st Extended Play - 초판한정 일러스트 카드 + 홀로그램 일러스트 카드 2종 + 아티스트 캔뱃지 2종 + 박스 케이스,"하마지 아키, 치바 사도루",만화,순정만화
4037,9791168525412,꿈자리가 이상한데요?! 특별판 세트 (시즌 2~3) - 전3권 (완결) - 정오 선화 일러스트&흰귀 작가 사인 인쇄(4권 1쪽) + 이범 일러스트 아크릴 스탠드 + 포토카드 2종 (학생 버전) + 띠부띠부씰 4종 (정오 SD) + 폴라로이드 4종 (꿈속 비하인드 버전) + 북케이스 포함,흰귀,만화,인터넷 연재 만화
4038,9791172450052,스케치 시즌 2 :  B 풀패키지 SYMPATHY - 전2권 (완결) - 19금 양면 포토카드 2종 + 엔딩 아크릴스탠드 + 이경X주빈 캔 배지 5피스 세트 + 해피니스 랜티큘러 세트 + 오리지널 일러스트 인생두컷 + 포토카드 10종 세트 + 굿즈 박스 + 북케이스,도삭,만화,인터넷 연재 만화
4039,9791193083178,나만의 GPTs 앱으로 생산성 10배 늘리기 - 챗GPT 생성 AI로 만드는 14가지 업무 자동화와 검색 엔진 연동 애플리케이션,용혜림,경제경영,트렌드/미래전망
4040,9791190853545,마포주공아파트 - 단지 신화의 시작,박철수,사회과학,사회문제
4041,9791193153161,글로벌 1등 K-기업 - 혁신으로 세계 정상에 선,서재영,경제경영,기업 경영
4042,9791163036043,Do it! 스케치업 with 엔스케이프,최주영,컴퓨터/모바일,그래픽/멀티미디어
4043,9788967215392,Joy쌤의 누구나 쉽게 치는 K-POP : 시즌9 초급편,"조희순, 문혜성, 문혜린",예술/대중문화,음악
4044,9791189467999,케이크 자르기 - 기념일 앤솔러지,"권누리, 조해주, 김은지, 유계영, 정다연, 정재율, 안태운, 배수연, 김유림, 이은규, 임승유",소설/시/희곡,시
4045,9788931467826,조꽁드 케이커리 : 생크림 케이크,조꽁드 허혜원,요리/살림,디저트
4046,K522930169,스파이더맨: 웨딩 앨범 + 스파이더버스 BOOK 1-2 + 슬립 북케이스 + 스파이더맨 웨딩 카드 3종 세트,"댄 슬롯, 크리스토스 게이지",만화,그래픽노블
4047,9791193712320,케이라플레르 꽃다발 마스터 클래스 - 김애진 플로리스트의 핸드타이드 부케,김애진,건강/취미,원예
4048,9788967215408,Joy쌤의 누구나 쉽게 치는 K-POP : 시즌9 중급편,"조희순, 문혜성, 문혜린",예술/대중문화,음악
4049,9791165982058,워드 마스터 Word Master 고등 Complete (2024년용) - 수능 + 내신 필수 어휘,"전광훈, 조금희, 황진호",고등학교참고서,수능대비
4050,9791127472771,스타워즈 라이트세이버 컬렉션 - 부록 : 라이트세이버 투명 책갈피,대니얼 월리스,예술/대중문화,영화/드라마
4051,9788927813187,평가보다 피드백 - 팀을 성장시키는 요즘 팀장의 커뮤니케이션 스킬,백종화,경제경영,기업 경영
4052,9788965422815,"해커스 중국어 HSK 1~4급 단어장 - 주제별 연상암기로 쉽게 외워지는 중국어 기초 단어장 | 필수어휘 1200개, 최신 출제포인트 완벽반영!",해커스 HSK 연구소,외국어,중국어
4053,9791168341951,미움받을 용기 2부작 북케이스 세트 - 전2권 (10주년 한정판),"기시미 이치로, 고가 후미타케",인문학,심리학/정신분석학
4054,9791158395230,"챗GPT와 랭체인을 활용한 LLM 기반 AI 앱 개발 - 랭체인 기초부터 슬랙 앱 제작과 배포까지, 실무 중심의 LLM 애플리케이션 구축","요시다 신고, 오시마 유키",컴퓨터/모바일,인공지능
4055,9771739649242,톱클래스 topclass C형 2024.7 (표지 : DAY6 영케이) - 주요기사 : 단체 인터뷰+영케이 인터뷰+멤버별 인터뷰,톱클래스 편집부,잡지,교양/문예/인문
4056,9791191864489,벙커 K Bunker K 2024.여름 : 창간호 - 어린이·청소년 SF 매거진,"박상준, 정재은, SF플러스알파, SUKU(강혜숙), 고호관, 유하정, 이지유, 전성현, 최영희, 절자",청소년,청소년 문학
4057,9788926025703,기탄 수학 K단계 1집 - 예비중1학년,,초등학교참고서,단계별 연산/계산
4058,9791141123994,도쿄 리벤저스 : 바지 케이스케로부터의 편지 1,나츠카와구치 유키노리,만화,본격장르만화
4059,9791127474522,꽃의 케이지 신장판 10 - 구름의 저편으로,하라 테츠오,만화,대하/서사만화
4060,9791158395155,"자바/스프링 개발자를 위한 실용주의 프로그래밍 - 객체지향부터 스프링과 테스트까지, 다시 제대로 배우는 애플리케이션 개발",김우근,컴퓨터/모바일,컴퓨터 공학
4061,9788974570019,미국교과서 읽는 리딩 K2 입문편 (Student Book + Workbook + Audio QR Code) - 초.중학생용(입문과정),"Michael A. Putlack, e-Creative Contents",초등학교참고서,초등영어전문교재
4062,9788926025727,기탄 수학 K단계 3집 - 예비중1학년,,초등학교참고서,단계별 연산/계산
4063,9791127475772,꽃의 케이지 신장판 11 - 구름의 저편으로,하라 테츠오,만화,대하/서사만화
4064,9791169878333,2025 김은진 스페듀(SPECIAL EDUCATION) 기출분석집 Vol.2 - 특수교사임용시험 대비 [박문각 임용],김은진,수험서/자격증,공무원 수험서
4065,9791127473440,꽃의 케이지 신장판 9 - 구름의 저편으로,하라 테츠오,만화,대하/서사만화
4066,9791193000366,"일, 관계, 갈등이 술술 풀리는 완벽한 소통법 - 성과를 내는 조직의 커뮤니케이션 법칙",유경철,자기계발,협상/설득/화술
4067,9788904168729,맥스 루케이도의 예수님과 같이 걷기,맥스 루케이도,종교/역학,기독교(개신교)
4068,9788974579999,미국교과서 읽는 리딩 K1 입문편 (Student Book + Workbook + Audio QR Code) - 초.중학생용(입문과정),"Michael A. Putlack, e-Creative Contents",초등학교참고서,초등영어전문교재
4069,9791186519813,성심당 케이크 레시피 - 핵심 제품까지 공개한,안종섭,요리/살림,제과제빵
4070,9791172452544,주문은 토끼입니까? 11 한정판 - 아크릴 코스터 2종 및 거치대 + 일러스트 카드 6종 + 폴라로이드형 포토카드 8종 + 한정판 전용 케이스,Koi,만화,순정만화
4071,9791193926260,"프런트엔드 개발을 위한 테스트 입문 - 프런트엔드 테스트 기초 지식부터 UI 컴포넌트 테스트, E2E 테스트 등 상황에 맞는 테스트 전략까지",요시이 다케후미,컴퓨터/모바일,컴퓨터 공학
4072,9791130646664,기적의 자세요정 - 무너진 자세를 바로 세우는,자세요정,건강/취미,건강운동
4073,9791158395209,"AI 코딩 어시스턴트 깃허브 코파일럿 제대로 활용하기 - 코딩, 설계, 테스트, 디버깅까지 깃허브 코파일럿 & 챗GPT와 함께하는 생성형 AI 페어 프로그래밍","레오 포터, 다니엘 진가로",컴퓨터/모바일,인공지능
4074,9788917238617,"ETS 토익 정기시험 기출종합서 RC 리딩 - TOEIC 기출문제 한국 독점출간 / 본책 + 해설집 + 단어 테스트지 + 온라인 모의고사 + 
무료 동영상 강의(QR코드) + APP 모바일 학습 / 2022 대비 최신판",ETS,외국어,토익
4075,9791185317045,Usher iBT TOEFL Final Test Reading : 어셔 iBT 토플 파이널 테스트 리딩 - 개정4판,어셔어학연구소,외국어,토플
4076,9791169212496,부트캠프 QA 편 - 17년 차 QA가 알려 주는 소프트웨어 테스트 가이드,남효진,컴퓨터/모바일,프로그래밍 개발/방법론
4077,9791164845576,"매경TEST 공식 가이드 - 국가공인 경제·경영 이해력 인증시험 합격 대비, 2023 개정판",매일경제 경제경영연구소,수험서/자격증,매경 TEST
4078,9788965423072,"해커스 토플 액츄얼 테스트 리스닝 (Hackers TOEFL Actual Test Listening) - 고득점을 위한 토플 마무리 실전서, iBT 토플 실전모의고사 7회분 제공 (교재 6회분 + 온라인 1회분)",해커스어학연구소,외국어,토플
4079,9791191905755,"코딩 테스트 합격자 되기 : C++ 편 - 자료구조, 알고리즘, 빈출 100 문제로 대비하는 코테 풀 패키지(모의고사, 엄친아 손노트, 온라인 학습 지원 제공)",박경록,컴퓨터/모바일,컴퓨터 공학
4080,9788965426028,"해커스 토플 액츄얼 테스트 리딩 (Hackers TOEFL Actual Test Reading) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판 - iBT 리딩 실전모의고사 10회(교재 9회+온라인 1회), 단어암기&지문녹음 MP3, 토플 시험 실전서",해커스어학연구소,외국어,토플
4081,9788952647863,2024 New 소방단기 김동준 소방면접 Guide - 발표면접 + 인성면접 : 인성검사 무료테스트,"김동준, 이상문, 이종윤, 이현경",수험서/자격증,공무원 수험서
4082,9791161506135,시원스쿨 듀오링고 Duolingo English Test (DET) - 한 권으로 끝내는 DET 기본서,"시원스쿨어학연구소, 제니",외국어,영어시험대비
4083,9791162243077,"이것이 취업을 위한 코딩 테스트다 with 파이썬 - 취업과 이직을 결정하는 알고리즘 인터뷰 완벽 가이드, C/C++, 자바 코드 제공",나동빈,컴퓨터/모바일,컴퓨터 공학
4084,9788963481845,JPT 최신기출 1000제 30일 완성 VOL.2 - 출제기관 독점제공/ 본책+해설집+정기시험 성우 음원 MP3+무료 동영상강의 10강+JPT 주요 어휘 셀프 테스트,YBM,외국어,일본어
